설치년도,lat,lon
2017,35.76031544800322,128.68765344105256
2017,34.8068101608002,127.85982293605842
2017,34.34984572876713,129.9640675005689
2017,37.321541489968055,129.21213346391633
2017,37.35116591412552,130.2302997553889
2017,33.29606137192316,128.4673127647445
2017,35.58078187732424,128.8792184979232
2017,36.951476052939405,128.83549833859777
2017,33.627132841946704,127.30845272560622
2017,38.12947919351599,129.88085991787514
2017,33.69231915661045,126.58231661496845
2017,37.68964850786677,126.66340453919355
2017,36.70700326054372,126.65201412892856
2017,35.00470415105904,130.79047511112054
2017,36.34262113614236,129.5630259336819
2017,36.474559553050725,130.83662244968585
2017,37.48055156846307,127.57116815187361
2017,37.47155305764887,130.16827666945974
2017,36.17528516704872,130.21899242665182
2017,33.523027060086186,127.39984573519895
2017,34.64157030469915,129.9287308075172
2017,37.856615766036796,129.69349257818746
2017,35.840714450551694,127.30400566407134
2017,35.832180761147725,128.55007499051246
2017,33.59085995548493,127.52136557335805
2017,38.05188395715336,128.67511414278124
2017,35.7405285454958,129.0973989979963
2017,35.21069097453577,126.76853505206225
2017,34.99872470093019,128.7858640050952
2017,37.32634438782543,129.24107023265645
2017,37.03470668558986,126.87963741454386
2017,34.59920846607822,126.57450138440522
2017,33.53314852043359,128.91970878666777
2017,36.309598828203,126.88287319961356
2017,38.041431694195886,127.97384935522332
2017,34.83401545532394,130.50744640720671
2017,35.88998348511433,127.1089907943815
2017,34.47243796813087,130.4155366976551
2017,35.37608748388641,126.38012829843811
2017,37.07955203907962,128.12264249121307
2017,36.69861231712766,126.35559329251211
2017,35.636825229649865,129.14647773445205
2017,34.33425866295805,128.77436991362248
2017,33.53097035151363,129.32685185821418
2017,35.15984095838018,127.69419400222017
2017,35.25124077852468,127.26695492662881
2017,35.07041692387896,128.4455440578842
2017,37.82098514965436,128.7720022042561
2017,34.64032313399398,129.45849718287963
2017,36.22339752398241,128.8679881683963
2017,33.986454115535594,128.78144405240266
2017,35.61084348647694,128.00250434693766
2017,35.930953841553254,128.8812544941758
2017,33.25086457343276,128.55873192127225
2017,37.551472151123704,128.30928789384834
2017,35.33642640598235,128.2155823179933
2017,37.860313139065866,129.03855433541108
2017,34.83667174070786,126.56970487073204
2017,34.83810647578041,128.92393720556188
2017,35.9155456308325,128.0514962198538
2017,37.137857877524226,126.8443659273013
2017,33.65949852976338,130.16584735349016
2017,34.96730885393775,128.35210511236494
2017,36.73341991978626,128.65222452777152
2017,36.17755321182311,130.26116698002437
2017,35.33148203916347,129.94212093022514
2017,37.3815211603461,128.1796887104004
2017,34.20492242731503,127.81005586265715
2017,33.600076304891815,129.65470782780412
2017,36.84399134566036,127.53217816437227
2017,35.69179886761463,129.3299862090722
2017,36.86725988108027,127.54387278800269
2017,33.74421731683963,127.74911929093184
2017,33.425183994318495,128.4512083918644
2017,35.2716454150096,129.8951600562289
2017,33.44198135483996,127.36209329952607
2017,35.486023014709986,128.7735086660587
2017,33.389355083995135,129.16850169863224
2017,36.67913268139785,126.48580024163962
2017,34.09620914513361,128.74908977851797
2017,36.86427770871518,129.21190047203584
2017,37.769379193368394,129.9257345334138
2017,34.20620494735509,129.5323011015732
2017,33.71710990583248,126.9371687390065
2017,38.33328888090916,128.73082676015426
2017,36.691990441486396,130.41960967349868
2017,33.48978568875008,127.92640295076895
2017,36.84060763078352,127.02996797238092
2017,33.599832605935305,129.3646370194857
2017,34.76555273661129,128.3030322854959
2017,36.21461780949284,127.63891622794311
2017,37.21190310438422,129.07613024336402
2017,35.70384282879245,129.8419822739277
2017,34.34285719329167,127.89595447900956
2017,36.160233764359745,130.1432637224862
2017,34.22138207920149,128.47948180309504
2017,36.594952441596405,130.13594573638616
2017,36.052347595849945,128.16500993905657
2017,38.26710033545518,127.67766797909867
2017,36.279370424065746,130.16045101984727
2017,35.85885802365027,129.8529056449997
2017,33.338864957325086,127.53925656999083
2017,36.79322687775617,129.1854965407059
2017,37.70939656675501,129.03286289802494
2017,37.706042824495654,129.68237301649904
2017,34.861878161775564,126.90330588298212
2017,35.147774704042305,127.16640132627565
2017,37.98300397460926,130.8215974722234
2017,37.507960151152744,129.19124995358845
2017,35.707913971905626,126.21256623194422
2017,36.3031600833055,127.49746521301276
2017,36.29648451255615,126.98695964966146
2017,37.634034745044914,128.17631798008358
2017,38.13747586124244,127.10645933638897
2017,38.1422128029846,129.47319051815342
2017,38.269638466264944,127.68239667347052
2017,33.857307661485805,130.73715963835988
2017,36.71737206808804,130.64292090763047
2017,37.33684971766099,128.32321719058052
2017,37.36669277066515,130.52244874634286
2017,34.425571979200704,130.5912696382794
2017,36.621457591914194,127.51094614291917
2017,35.43470380536127,129.74351399846157
2017,34.50261027619763,128.69074293401022
2017,35.75314861532508,128.11389446613984
2017,34.32133291618416,129.37486282534124
2017,33.86520337350738,128.69245137381853
2017,36.016465170270045,130.36213237443158
2017,35.437498629579075,129.18745661730813
2017,36.346221515781615,130.58767481558442
2017,35.972430651919574,128.2760209008049
2017,38.2281235788378,130.8748905456219
2017,37.49682910819982,127.18708876869448
2017,33.460143246829304,126.79079044046182
2017,37.5193203900961,129.44832983513407
2017,36.446858664955265,129.4935165356829
2017,37.94365897822707,129.6752797737898
2017,35.34974355108463,126.77137753954399
2017,34.028620809360675,130.43986066378233
2017,37.45439828080344,129.30379791071076
2017,34.043025978472755,128.43847233225793
2017,37.97232532402042,129.59161432020653
2017,38.10184053733143,128.52361639261252
2017,36.955318755642516,128.35388115823457
2017,37.825255660135035,129.25034614346274
2017,37.99954284573944,127.20825709109471
2017,33.37438839043601,128.33880769950912
2017,37.3295256263078,127.63989473715549
2017,37.90854692926063,130.47269110942923
2017,33.494977245652684,130.7369718547882
2017,37.17097923019449,129.23496597941892
2017,36.91604445314202,127.73357676852861
2017,35.98567618446651,129.6445979822769
2017,36.943376061918116,128.8020556933527
2017,33.25312004332801,130.43961337132632
2017,33.869584601622805,130.7542306467904
2017,34.750567180213714,127.80595868657394
2017,37.640374700894355,130.29201985211617
2017,34.56554601782058,127.3161776237224
2017,33.716602307519835,128.401852985484
2017,34.35995561378284,127.92738260930595
2017,37.49964805844783,128.96936225824578
2017,34.25832038000398,130.16629028644513
2017,37.723012013586654,130.14739687945206
2017,36.55190386877847,130.47915624302343
2017,36.201358043473945,129.25052001659867
2017,35.72820393009163,127.01916337003223
2017,37.501511255017874,128.76527262916855
2017,38.29769093000871,130.10094270607496
2017,35.22399168863807,126.48170466744925
2017,35.62313706573984,127.96920925972047
2017,36.10265038927364,129.92823817526872
2017,33.84753046688266,130.84096774622782
2017,36.770572849132286,128.2446657450474
2017,36.804923633777605,128.32402236701017
2017,35.05330768880059,127.57563605350103
2017,34.756800372161955,126.68321420011829
2017,36.44692265814226,129.72383376797964
2017,34.82721610073792,129.0674470938606
2017,36.44848513797063,126.13773111565123
2017,33.481198890506896,129.8530856324853
2017,36.333736292809405,128.0590040331104
2017,38.2330953115257,128.9199275228252
2017,38.14805706220087,128.0932186152588
2017,38.33559927653473,129.48855909206463
2017,37.848544312144476,128.25441993652595
2017,35.90017784687714,129.30033911801476
2017,35.4056428916873,130.24366220772373
2017,36.4498129100166,126.7740349325927
2017,35.25923239490776,128.22112163017655
2017,36.3152630797301,126.27834936960542
2017,36.29298418498477,128.27269543441457
2017,36.74453902655641,127.92147988883707
2017,37.445001199082654,128.15192565844094
2017,37.114345546437896,127.77629348582076
2017,36.596303772292735,126.4598086022438
2017,34.571334796484365,128.61252859623917
2017,33.98873352284257,128.37105707438786
2017,33.84144338283764,127.5882547634451
2017,37.452090069283365,127.60776104291371
2017,34.888348705958556,130.4941316417985
2017,38.369289323991616,130.4294968412391
2017,37.653110606285836,127.82349429066761
2017,33.33437996402791,130.79318181390713
2017,35.68240218360702,126.22645486883302
2017,35.81048672177961,126.5344522591737
2017,35.87623963657858,130.55168146756805
2017,37.590298836287296,128.08870627068396
2017,33.918693221842425,129.54226108677713
2017,38.29346603250775,127.59602247790376
2017,37.231811369265124,126.36252187086497
2017,36.5652855084358,126.30442714172705
2017,37.646147153149414,128.2641256038024
2017,36.03423794615785,127.12778431914312
2017,37.18578710064997,126.26486364236177
2017,34.46262452398409,129.04435970354982
2017,37.66391562175422,128.69322907006986
2017,34.21333354046583,128.25879965639285
2017,37.68358474889948,128.59008420233317
2017,36.31028229538077,128.8086490371777
2017,33.508002173685234,129.88979981570873
2017,37.036535259582365,128.67291002294226
2017,37.13468173395297,127.91972261690955
2017,34.77957296758474,127.54619296621149
2017,35.64810009466034,128.89309247514367
2017,34.22366891676364,126.4340720682696
2017,35.88120642241255,130.0294472675848
2017,38.186923473088896,127.69194532271315
2017,35.741623525701606,128.1247245450345
2017,38.225396223409675,130.08582808275142
2017,34.50070455641313,130.48423871768293
2017,37.80869637321734,127.91034536958627
2017,33.35411745519159,126.82326901863513
2017,35.366472061649695,128.64622015997332
2017,34.38136668417093,130.89621961013646
2017,36.435348499751036,128.6126657677642
2017,36.94489845864024,129.2769747479109
2017,36.45891689937731,127.23664956529078
2017,34.55353130823326,128.89321517880575
2017,34.57772977260539,128.19701208676685
2017,34.83437616901636,126.52337093508446
2017,34.68362449734859,129.41154699954654
2017,35.12534609618589,128.93475787466758
2017,37.49209973393849,128.52265544118535
2017,33.74573583885337,128.90632990410973
2017,36.12443167337021,126.99948224894412
2017,33.42435963909603,130.19224731053203
2017,34.17634527494511,128.5741230012556
2017,33.548617658161376,129.86239651511892
2017,37.982470349622126,130.24191474905913
2017,37.38521226017902,128.93466101266716
2017,34.61804672589541,130.67342384767812
2017,35.29884552136546,126.48917936937178
2017,37.52515403887966,129.1505976339757
2017,34.65399617021825,128.29156092714035
2017,33.558587854999196,127.9295738369042
2017,35.08410957773417,130.85150277859194
2017,34.361714842295996,126.37359706822174
2017,35.0275448966616,130.31071108125644
2017,33.80941554478108,129.53461506504308
2017,37.78282964497214,129.89583067652353
2017,35.28297753666269,126.48464345665808
2017,36.66193223098229,128.56212619605384
2017,35.60429698013751,126.31774696633418
2017,37.39029933790134,126.13483298484051
2017,38.139374273700305,127.28361902803225
2017,35.544876037962915,126.62726646760021
2017,36.427796824538135,129.50878017561828
2017,37.96484670405292,128.45133555620893
2017,33.800394261333324,129.03554962985882
2017,37.15363369346532,130.8344343254357
2017,34.20426334298633,130.43752017112936
2017,34.19803703382276,129.0277786192487
2017,34.50806054286834,130.8686562608965
2017,34.24269638246701,129.02065084604078
2017,36.164051719959375,129.18610865813844
2017,37.49609021250039,128.42280615908916
2017,35.1936398547852,127.15189572423476
2017,33.425527597687406,130.77068821252433
2017,33.26370195983311,127.69609593882929
2017,35.431574578373066,126.7266788152766
2017,38.17863116631986,130.25415591563268
2017,37.568723007622204,130.45782127414577
2017,38.107718863253325,128.85661633121532
2017,33.319224459273144,129.72489789130333
2017,33.524030737053884,130.04898898081393
2017,36.06717021570826,126.98683940998266
2017,34.62678991426437,126.82208262156145
2017,35.40604159665758,129.18363769509722
2017,33.593801197244716,130.3592998852959
2017,34.82190092569198,128.0975657767226
2017,34.565956359805796,130.43466805869684
2017,38.085685418257874,126.75884126989145
2017,33.92280707046066,126.69864131611435
2017,38.09272836327828,128.55016103371585
2017,34.71160350334015,128.6012105328545
2017,33.54055151961791,129.4699981997135
2017,35.40360955769866,126.81793441520828
2017,34.94901577142518,126.34486776957132
2017,34.51436645353332,126.71390495798465
2017,35.591098410514604,127.26552037771098
2017,33.49579615745094,127.9495962701598
2017,38.18438735069819,126.18290532210784
2017,34.74809223523773,130.44196508662856
2017,35.114203384453575,130.30876063935906
2017,37.576544933330645,129.92306029750276
2017,35.40723208055216,130.5693924874743
2017,36.32743350536197,127.46550087254664
2017,38.158674226746186,129.97973885642395
2017,35.92405762592757,129.13723413416227
2017,36.96625164123466,127.39286276234412
2017,36.20894002502587,127.45014874500582
2017,33.55638352286239,127.82331079676798
2017,35.10219293784989,130.33400742039606
2017,38.192612735426316,127.37610781011045
2017,36.85425680862959,129.23176447525734
2017,36.82492573223218,130.28730195480492
2017,36.091162775499164,129.46295929350686
2017,36.49395789932195,126.93083563347511
2017,34.372735091704186,128.86373044430132
2017,37.47416273916855,127.15731116061667
2017,37.74054435160662,128.06376647371758
2017,33.25104820448394,127.91768974448034
2017,34.75314996132492,128.63710258077865
2017,35.46235779958392,130.12813979156573
2017,36.15717878800918,129.62791606244733
2017,36.07035537702564,130.43671095688575
2017,36.021524093140435,126.6591694043358
2017,35.424666873607215,130.1188519434844
2017,35.644959288981426,130.32708674080288
2017,36.116849742760515,126.91839421327415
2017,36.53586982123908,130.3073984805554
2017,33.963757210225864,127.4935409595445
2017,35.058377254540446,129.17388655014034
2017,35.55227228848235,126.5135205208093
2017,36.10808149441686,127.27079699182458
2017,34.83925335397544,127.07755935763848
2017,33.88855296787184,129.97556599960845
2017,37.75454164618472,126.33735251568481
2017,36.30348314378949,130.21346343894442
2017,37.49814080286137,128.75352071703207
2017,37.61734523183512,128.14743515601728
2017,36.93558414448641,130.3896670423492
2017,38.09721009156541,127.5434895039278
2017,36.73731034864249,126.72245433213948
2017,34.95211302506535,129.52330515298533
2017,37.74621672216451,126.1800515865884
2017,34.73587805157495,128.16881448485853
2017,34.467764855604166,128.22249412175574
2017,35.66225812705466,130.22099426424802
2017,34.453853771770284,129.38572082800624
2017,37.66317441703609,127.94261545936239
2017,34.020702316513145,127.08228421593641
2017,36.97320248797195,128.2526625244434
2017,38.10433578137374,129.29771063613637
2017,33.635037783637564,126.79652453507664
2017,34.984978240675076,128.6415529736554
2017,36.45261068618587,128.26630000710375
2017,34.77330647069402,129.1058892062222
2017,35.05149128725415,127.34282017360334
2017,35.676314833179724,128.78168617311994
2017,34.790312321591486,126.67882352396846
2017,37.89935339912555,130.26328500651312
2017,33.75340282279662,127.64464820505917
2017,37.25179756653421,129.91640798270376
2017,37.206105926221184,126.42655142586077
2017,35.78151846346917,129.73036481807335
2017,34.09455624697371,126.16424062006821
2017,33.86734790697169,129.3361792387096
2017,36.19763315955902,127.3073027391423
2017,36.424629228216446,129.74974815817893
2017,34.88245253399862,128.62681482781858
2017,33.748133154987045,130.020319284865
2017,33.88248786914535,126.942425956635
2017,37.288384723832856,128.1513465754046
2017,36.74382108360762,130.06591863239282
2017,36.74877736081977,128.37225997458987
2017,33.631908898531705,127.46115890913524
2017,36.13452977937561,128.55042212834374
2017,36.080445458533234,129.5393293505721
2017,35.844067651371375,130.2189325629368
2017,38.047038169479194,130.19264984632596
2017,36.1668051144716,129.07215976891266
2017,36.82597321987982,126.83531604774535
2017,34.41729375062135,127.48279899763396
2017,34.91576405857337,126.3022337948487
2017,33.28212745793046,127.11900285877736
2017,34.62384202344147,128.53972095624522
2017,36.791077192139774,127.61335550391274
2017,38.090246599246214,128.14136809309775
2017,35.57671774829176,128.37438214544622
2017,34.65889181556523,127.72381572177464
2017,33.24663370700361,128.6125065070221
2017,34.323355198680105,130.33144642033736
2017,35.68964821426765,127.42082108639997
2017,33.50449379651292,126.42738602553823
2017,37.38463338209032,128.59947861602726
2017,34.28871985520917,127.10396011486185
2017,35.360947992431925,130.5460950544263
2017,33.83945435267782,129.02357169173715
2017,38.284556723888606,128.28793737566664
2017,36.651076791785336,127.01596103759152
2017,33.962186983357704,129.61870855927162
2017,34.26759152716166,129.2792887461658
2017,33.382050261600845,129.93952069525943
2017,33.966015424229944,128.14922633787847
2017,36.60096475114675,128.25618297111257
2017,34.23439424924353,128.90389833817162
2017,36.729560781965986,128.99106678205465
2017,33.683104286025156,129.23146710198418
2017,37.94566611224608,126.34750616373613
2017,34.93707232287724,129.76701142391565
2017,35.858917883468465,127.9486176741785
2017,33.99926310279234,128.15239398086837
2017,35.499487048207776,128.14756938693563
2017,34.98591908196877,130.2621423097292
2017,36.18791702774152,128.25299757300294
2017,37.743013618338374,128.17187576698714
2017,33.713601919467216,127.70283713346822
2017,36.38890929015933,129.67544056269475
2017,35.72732989720881,129.941128054631
2017,33.3203337014075,127.66965147034023
2017,35.84764780082512,128.22459163673003
2017,35.378484818935895,128.73383855945286
2017,34.82410857924889,130.67873467784656
2017,35.62923665074928,126.77868539437661
2017,37.334516578487445,128.44806345578527
2017,37.118699663559454,128.3659542716921
2017,34.62079378684847,129.2364054692214
2017,37.46174873282713,127.13837793629204
2017,34.10727136930682,130.05090948056346
2017,35.8917479599815,128.86512453723068
2017,37.31171638886545,130.46062976687554
2017,36.17113908826714,128.2558369311783
2017,36.686057647323096,129.30488447070562
2017,33.320297710229916,129.19798214789395
2017,33.49962911510914,130.19110557488483
2017,34.01980175719564,129.8473604141877
2017,34.17190484515675,128.9451386038602
2017,36.11134440639393,128.05464827336365
2017,34.036474191022556,130.4682809510724
2017,35.49793321062858,128.24833245732228
2017,33.67327452626777,128.84145077511465
2017,36.64209780755454,127.27222716654636
2017,37.831524354010554,128.35034657230088
2017,36.16462994641697,130.69235813494026
2017,36.27046109083052,127.9816602340683
2017,34.444648951588256,130.2179605784748
2017,35.67338006104362,129.78140071783662
2017,35.037650352650225,129.79445329099482
2017,37.9030760566822,130.03408035242734
2017,38.216729618770636,130.88135606420502
2017,36.734959212399076,128.27769180080764
2017,36.49134777404336,128.21687091263718
2017,34.740369981845944,127.73219825303529
2017,33.821552756392975,130.74803169439735
2017,34.88533717564764,129.4230688911761
2017,36.20168683417796,129.55732260583358
2017,36.73273603739609,130.18522984362176
2017,36.222643076083145,127.97741896183163
2017,34.271320334515835,130.15684191131334
2017,38.072998213252625,128.84005949477822
2017,37.126614265451956,126.47159099756637
2017,35.205776356528474,128.914977624531
2017,35.58319936544101,130.3434711098527
2017,36.5602489746967,128.88089091767668
2017,37.68666754870825,127.62936555264072
2017,37.46094649332904,129.45117388393103
2017,36.57587103030754,129.396054720519
2017,34.93674896328805,126.72342808348705
2017,36.81222632483858,127.82808892097361
2017,35.72135203283472,128.56669389102973
2017,34.47075178530784,126.83880210915761
2017,35.69827958022032,126.7250229392265
2017,36.636348902825574,129.41478741277538
2017,37.385871656231224,129.7358413374574
2017,38.27548947568097,128.72521965749434
2017,33.495017814275364,126.57055452707684
2017,33.295931069458916,128.9760031947585
2017,33.89749828092737,128.80613049509904
2017,33.65653266459805,129.35477292166365
2017,37.887924610683385,126.37158458701533
2017,34.65444104479626,127.38530714274536
2017,36.2419114893738,128.979338346906
2017,36.627951229645824,128.0782248806355
2017,34.66016916408484,130.23668716882347
2017,36.176187872206185,129.35548234784403
2017,34.33359219790584,127.44209883848772
2017,37.98423267115826,126.59511910504375
2017,36.64865245559278,130.47004895189778
2017,37.04805793019754,128.91868281242895
2017,37.33677410152199,126.19272486740277
2017,33.50948438615388,129.00940007713174
2017,38.30657747809689,126.18386459153005
2017,36.01919169724203,129.31896931353398
2017,36.08968410102195,127.69900320627764
2017,37.20107040513883,130.70015683590623
2017,35.361923118616104,126.7307984343867
2017,35.78094778607894,130.85242704098692
2017,36.775425489015944,126.30742464669899
2017,37.31582856660434,128.50868661514264
2017,33.36241501558443,129.73363318916088
2017,37.9009165557346,127.01634620175754
2017,37.74631134025856,129.57584118742977
2017,37.65579607826044,128.224469112555
2017,38.24733907910804,130.5215754662278
2017,37.13889087943826,130.59284558889536
2017,36.24649304336316,127.0213756144224
2017,33.764497586978614,128.5442434355339
2017,34.57286288255001,126.13845457969089
2017,33.67519759954951,130.64595841030905
2017,33.38554620279685,128.68593650547814
2017,37.09548846873091,130.61101755250573
2017,34.03674777918095,129.6540720294685
2017,35.52030155123138,126.5623192320958
2017,36.63469781694763,127.07234659816011
2017,37.025436856785866,127.81672196352513
2017,37.287502970659,130.0354752335157
2017,36.25598255372102,127.20152497900314
2017,37.521773352937004,130.7114412155101
2017,36.39522753602147,126.69647920083503
2017,34.22545210490652,129.8438964856409
2017,37.835289451876555,126.91093798802669
2017,36.57028802819209,130.64484623740316
2017,33.96734000778896,130.04403766204774
2017,34.37784574196832,128.5812516606866
2017,37.845906830394526,130.7234090302028
2017,37.8080098947106,130.77307630640954
2017,35.63421706037505,127.3673887345647
2017,37.92668843619028,130.73739191641806
2017,33.44802233639098,128.22417821907737
2017,35.37724210008235,126.74302186890738
2017,36.06537023074451,127.32466141203018
2017,33.89323280375078,127.62066248485921
2017,33.56421606021092,130.6429596777606
2017,35.669374529232385,126.46425406030913
2017,34.34068923875545,126.17708171961117
2017,36.44570272446746,129.0489983081929
2017,34.6491204923435,128.31880323434882
2017,37.02251847591892,127.76536891433507
2017,33.36549418638223,127.63674412755445
2017,37.70792559357127,128.88187993507336
2017,35.31129038689292,130.17608825605544
2017,36.59010393932227,128.7019017288722
2017,36.970750830879965,130.1141735261715
2017,34.73676074065239,127.32162089458959
2017,35.39341133945106,126.6040736098424
2017,35.47938227440161,130.37966807077973
2017,35.651040516622274,129.85864019114553
2017,35.63320502439812,130.4429860202775
2017,36.710376705277184,126.14178497692332
2017,38.1281523514765,128.20966914004566
2017,37.03721657243063,126.50862939930792
2017,35.13917536904043,130.81737434351263
2017,36.10729828297913,127.06884359453326
2017,34.29441294378898,130.4243418248488
2017,36.72288989749407,127.5799358330519
2017,34.35108697567267,130.06982875009825
2017,35.48679344276671,128.12192539160478
2017,38.04126785397586,128.88502865938102
2017,37.036904527425285,126.61980362349037
2017,37.20192999093909,126.1414965585361
2017,37.58161888797453,128.97802029103306
2017,35.158568648353054,128.04596671168935
2017,33.69572854735229,130.45551316776852
2017,37.9161655626495,128.171045536383
2017,33.66341530713371,128.94327537926696
2017,35.942685066869025,130.023854193622
2017,35.14746503467815,128.60404910888562
2017,36.52983256021862,128.59924747570113
2017,38.14031011601022,129.01881832863685
2017,35.59081971693343,126.37757946677576
2017,37.42916825627178,128.27646055056502
2017,38.06369226127702,126.73752521572018
2017,37.545149623800015,129.23589620424912
2017,35.42950921477153,129.66824354617128
2017,36.27762565859548,128.79804433016352
2017,33.32903534185494,126.65719892733601
2017,34.379912222070345,128.44883921385775
2017,35.6020607285717,129.6758513191433
2017,34.52042293157532,130.37265800413053
2017,36.14829636153687,127.58374717746744
